True_Label,Predicted_Label,Probability_<=50K,Probability_>50K,Correct
<=50K,<=50K,0.9953458761823616,0.004654123817638287,1
<=50K,<=50K,0.9385591439623006,0.061440856037699415,1
<=50K,<=50K,0.9978938230691551,0.0021061769308448547,1
>50K,>50K,0.4845781124716246,0.5154218875283755,1
>50K,>50K,0.34266682057387965,0.6573331794261204,1
<=50K,>50K,0.3112780211468166,0.6887219788531834,0
>50K,<=50K,0.7751917891289682,0.2248082108710317,0
>50K,>50K,0.19966757553529832,0.8003324244647015,1
<=50K,<=50K,0.9996153964361492,0.0003846035638508831,1
<=50K,<=50K,0.9988119082864302,0.0011880917135697782,1
<=50K,<=50K,0.9987621641757108,0.0012378358242890967,1
<=50K,<=50K,0.8599835075594969,0.14001649244050313,1
>50K,>50K,0.4375619768423284,0.5624380231576717,1
<=50K,<=50K,0.9995204131919644,0.0004795868080355722,1
>50K,>50K,0.04217259907159603,0.957827400928404,1
<=50K,<=50K,0.9896590563636728,0.010340943636327286,1
<=50K,<=50K,0.9985513809773289,0.0014486190226710872,1
>50K,>50K,0.0275183364022941,0.9724816635977058,1
>50K,>50K,0.2683006243509828,0.7316993756490171,1
<=50K,<=50K,0.9997272980209636,0.000272701979036371,1
<=50K,<=50K,0.7490490555610751,0.2509509444389249,1
>50K,>50K,0.039649206201187455,0.9603507937988125,1
<=50K,<=50K,0.8043315298739222,0.19566847012607771,1
>50K,<=50K,0.9508778903644477,0.0491221096355523,0
<=50K,>50K,0.17968970845540463,0.8203102915445953,0
<=50K,<=50K,0.9468711389595974,0.053128861040402556,1
<=50K,<=50K,0.8462105853860031,0.15378941461399695,1
<=50K,<=50K,0.999949678305921,5.032169407904434e-05,1
>50K,>50K,0.2523728005214918,0.7476271994785082,1
<=50K,<=50K,0.9999038883441891,9.611165581103513e-05,1
>50K,<=50K,0.9968278066757723,0.0031721933242276654,0
<=50K,<=50K,0.9266538626976122,0.07334613730238768,1
<=50K,<=50K,0.9711648104949524,0.028835189505047633,1
<=50K,<=50K,0.9998488959334965,0.00015110406650354212,1
<=50K,<=50K,0.6610116683535944,0.3389883316464056,1
<=50K,<=50K,0.999790179720346,0.00020982027965406254,1
>50K,>50K,0.015527967835753297,0.9844720321642466,1
<=50K,<=50K,0.8538191081285159,0.14618089187148403,1
>50K,>50K,0.06000245945999023,0.9399975405400097,1
<=50K,<=50K,0.9860886564585387,0.013911343541461348,1
<=50K,<=50K,0.8665387937274334,0.13346120627256666,1
<=50K,<=50K,0.927207694156638,0.072792305843362,1
<=50K,>50K,0.23667913830415577,0.7633208616958442,0
>50K,>50K,0.2879977543553682,0.7120022456446318,1
<=50K,>50K,0.27114893064353895,0.728851069356461,0
<=50K,<=50K,0.9994424342502559,0.0005575657497441031,1
<=50K,<=50K,0.7198631807784185,0.28013681922158146,1
<=50K,<=50K,0.992865449693097,0.007134550306903005,1
>50K,>50K,0.22954362674278056,0.7704563732572195,1
<=50K,<=50K,0.9596173178688404,0.04038268213115956,1
<=50K,<=50K,0.9899652493530433,0.01003475064695662,1
<=50K,<=50K,0.9995403596247151,0.0004596403752849789,1
>50K,<=50K,0.8373818210239738,0.16261817897602612,0
<=50K,>50K,0.1971699952228971,0.8028300047771028,0
<=50K,<=50K,0.9912127565626117,0.008787243437388315,1
<=50K,>50K,0.23535838984103455,0.7646416101589655,0
<=50K,<=50K,0.9999187854196477,8.121458035223195e-05,1
<=50K,<=50K,0.9981658662064304,0.0018341337935694614,1
>50K,<=50K,0.9823733482453052,0.017626651754694862,0
<=50K,<=50K,0.9999617719481662,3.822805183381394e-05,1
<=50K,<=50K,0.9918418794650706,0.0081581205349294,1
<=50K,<=50K,0.9316991329340872,0.06830086706591286,1
<=50K,>50K,0.043320391401974585,0.9566796085980255,0
<=50K,<=50K,0.9983734770061963,0.0016265229938036497,1
<=50K,<=50K,0.9887229799464685,0.011277020053531372,1
<=50K,<=50K,0.9983569185053489,0.0016430814946511694,1
<=50K,<=50K,0.8056077956074519,0.19439220439254806,1
<=50K,<=50K,0.9555139816096961,0.044486018390303715,1
<=50K,<=50K,0.9999684700771325,3.1529922867575656e-05,1
<=50K,<=50K,0.943106731450669,0.056893268549330994,1
>50K,>50K,0.22515564795374862,0.7748443520462512,1
<=50K,>50K,0.13389569907664844,0.8661043009233516,0
<=50K,>50K,0.25790573217005774,0.7420942678299423,0
>50K,>50K,0.010116967750450725,0.9898830322495492,1
<=50K,<=50K,0.7944507863929026,0.20554921360709735,1
<=50K,<=50K,0.8990435060190561,0.10095649398094375,1
>50K,<=50K,0.9809038928599391,0.019096107140060953,0
<=50K,<=50K,0.9934842376580105,0.006515762341989397,1
>50K,<=50K,0.9055757770752861,0.09442422292471385,0
<=50K,<=50K,0.9935720790977781,0.006427920902221893,1
>50K,>50K,0.18978590076739874,0.8102140992326012,1
<=50K,<=50K,0.9999899076563171,1.0092343682851127e-05,1
<=50K,<=50K,0.9993940068590663,0.0006059931409335945,1
<=50K,<=50K,0.9731581777788914,0.02684182222110866,1
<=50K,<=50K,0.9943946735005449,0.005605326499454993,1
>50K,<=50K,0.7243359111499018,0.2756640888500982,0
<=50K,<=50K,0.9999868480295576,1.3151970442322679e-05,1
<=50K,<=50K,0.9992902700792267,0.0007097299207733629,1
>50K,<=50K,0.9271974598636039,0.07280254013639618,0
<=50K,<=50K,0.9927809718079716,0.007219028192028306,1
<=50K,<=50K,0.780603050533023,0.2193969494669769,1
<=50K,>50K,0.0739739055449507,0.9260260944550492,0
>50K,>50K,0.12029383142206097,0.8797061685779392,1
<=50K,>50K,0.025457555538501958,0.9745424444614981,0
>50K,>50K,0.17259918794507362,0.8274008120549264,1
<=50K,<=50K,0.8823313288775416,0.11766867112245845,1
<=50K,<=50K,0.9950712675747203,0.004928732425279769,1
<=50K,>50K,0.30201726411681545,0.6979827358831846,0
>50K,>50K,0.22363560814029662,0.7763643918597034,1
<=50K,<=50K,0.8717258634802331,0.12827413651976688,1
<=50K,<=50K,0.9996743204132582,0.00032567958674186565,1
>50K,>50K,0.00987630042104532,0.9901236995789546,1
>50K,>50K,0.020647659125175563,0.9793523408748245,1
<=50K,<=50K,0.5076946350516457,0.49230536494835425,1
<=50K,<=50K,0.9999468342866366,5.316571336348893e-05,1
<=50K,<=50K,0.9999923547609715,7.645239028500315e-06,1
<=50K,<=50K,0.5346411916053406,0.46535880839465943,1
<=50K,<=50K,0.5958609496212828,0.4041390503787172,1
>50K,>50K,0.024666502917324706,0.9753334970826752,1
<=50K,<=50K,0.9999825672641258,1.743273587409881e-05,1
>50K,<=50K,0.9453842233332403,0.05461577666675956,0
<=50K,<=50K,0.9920758650361882,0.007924134963811837,1
<=50K,<=50K,0.8274651578288634,0.17253484217113663,1
<=50K,<=50K,0.9994934190738067,0.000506580926193286,1
<=50K,<=50K,0.9999756446544221,2.4355345577828418e-05,1
>50K,>50K,0.2590282008404672,0.7409717991595328,1
<=50K,<=50K,0.9145912108598544,0.08540878914014559,1
<=50K,<=50K,0.9925898174674389,0.0074101825325612195,1
<=50K,<=50K,0.999865975484553,0.00013402451544707017,1
<=50K,<=50K,0.994077376709313,0.005922623290687089,1
<=50K,<=50K,0.9998135887301889,0.00018641126981110015,1
<=50K,<=50K,0.9999805595435468,1.9440456453286786e-05,1
<=50K,<=50K,0.9997491019161435,0.0002508980838564728,1
<=50K,<=50K,0.8493612350677973,0.1506387649322027,1
<=50K,<=50K,0.7117904120237466,0.2882095879762534,1
>50K,>50K,0.37153969484301164,0.6284603051569884,1
<=50K,>50K,0.27188561958027885,0.7281143804197211,0
<=50K,>50K,0.3748505197198163,0.6251494802801838,0
>50K,>50K,0.27567233512216094,0.7243276648778391,1
<=50K,<=50K,0.9981351013918452,0.0018648986081547297,1
<=50K,<=50K,0.9842056372866443,0.015794362713355575,1
<=50K,<=50K,0.9999841567344507,1.5843265549218337e-05,1
<=50K,<=50K,0.9929427958531645,0.007057204146835405,1
<=50K,<=50K,0.5206181956121674,0.4793818043878327,1
<=50K,<=50K,0.9998307209566019,0.00016927904339813742,1
<=50K,<=50K,0.9731393480987333,0.026860651901266738,1
<=50K,<=50K,0.9917160134566022,0.008283986543397659,1
<=50K,<=50K,0.9999600833636781,3.991663632174834e-05,1
<=50K,<=50K,0.9671761920108622,0.03282380798913773,1
<=50K,<=50K,0.9983590699719102,0.001640930028089792,1
>50K,>50K,0.034810915765213175,0.9651890842347868,1
<=50K,<=50K,0.9866130370663921,0.013386962933607839,1
<=50K,<=50K,0.9895913827575402,0.01040861724245966,1
<=50K,<=50K,0.9999542165986882,4.5783401311765176e-05,1
<=50K,>50K,0.41440797181853306,0.5855920281814669,0
<=50K,<=50K,0.8337539185387233,0.16624608146127673,1
<=50K,<=50K,0.997608416004103,0.0023915839958971057,1
>50K,>50K,0.33842036914152224,0.6615796308584777,1
>50K,<=50K,0.6935569338640627,0.3064430661359373,0
<=50K,<=50K,0.9534226986778509,0.04657730132214903,1
<=50K,<=50K,0.9999716329897059,2.836701029412602e-05,1
<=50K,>50K,0.2891668824966699,0.7108331175033301,0
<=50K,<=50K,0.9998143701460679,0.00018562985393226695,1
<=50K,<=50K,0.9998396267145544,0.00016037328544563843,1
<=50K,<=50K,0.5906179713465834,0.4093820286534166,1
>50K,>50K,0.034786537498962544,0.9652134625010375,1
<=50K,<=50K,0.9960460848177723,0.003953915182227706,1
<=50K,<=50K,0.9932178616177847,0.006782138382215321,1
<=50K,>50K,0.3978978019920783,0.6021021980079216,0
<=50K,>50K,0.16892734008139396,0.831072659918606,0
>50K,>50K,0.43812108829630364,0.5618789117036963,1
<=50K,>50K,0.13421493230916554,0.8657850676908345,0
>50K,>50K,0.17006152368064728,0.8299384763193528,1
>50K,>50K,0.129690902991281,0.870309097008719,1
<=50K,<=50K,0.9996516073752069,0.0003483926247932047,1
<=50K,<=50K,0.5176566422775313,0.4823433577224688,1
<=50K,<=50K,0.9905740635307212,0.009425936469278943,1
>50K,>50K,0.011562032852307185,0.9884379671476928,1
<=50K,<=50K,0.9418721522009211,0.0581278477990789,1
>50K,>50K,0.18772396224439963,0.8122760377556003,1
>50K,<=50K,0.5863935788116398,0.41360642118836016,0
<=50K,<=50K,0.9711566261400814,0.028843373859918645,1
<=50K,>50K,0.05884233652950799,0.9411576634704921,0
<=50K,<=50K,0.9994209646751074,0.0005790353248925591,1
>50K,>50K,0.4670570955080642,0.5329429044919358,1
<=50K,>50K,0.028432366281579583,0.9715676337184205,0
<=50K,<=50K,0.999982502136493,1.749786350699338e-05,1
<=50K,<=50K,0.9978513706754165,0.002148629324583576,1
>50K,>50K,0.297655271134735,0.7023447288652649,1
<=50K,<=50K,0.989395127052597,0.0106048729474031,1
<=50K,>50K,0.44321852071914497,0.556781479280855,0
<=50K,<=50K,0.7751677497565769,0.2248322502434232,1
<=50K,>50K,0.19990154800686247,0.8000984519931376,0
<=50K,<=50K,0.9954461636533617,0.004553836346638253,1
<=50K,<=50K,0.9999352182501211,6.478174987890691e-05,1
<=50K,<=50K,0.9930057629694603,0.006994237030539637,1
<=50K,<=50K,0.997452126126242,0.0025478738737579622,1
<=50K,<=50K,0.9968285223742605,0.0031714776257395485,1
>50K,>50K,0.02953004848430065,0.9704699515156994,1
>50K,>50K,0.22397145959219533,0.7760285404078047,1
<=50K,<=50K,0.9999131495200697,8.685047993037175e-05,1
<=50K,<=50K,0.9970293584792836,0.002970641520716489,1
<=50K,>50K,0.41555078704776,0.5844492129522401,0
<=50K,<=50K,0.7262675619470096,0.27373243805299036,1
<=50K,<=50K,0.9469118596011924,0.05308814039880758,1
<=50K,<=50K,0.9785230417739179,0.021476958226082025,1
>50K,>50K,0.02994466789581704,0.970055332104183,1
<=50K,>50K,0.11887889543552194,0.8811211045644781,0
<=50K,>50K,0.18824263880476794,0.8117573611952321,0
<=50K,<=50K,0.98294250810238,0.017057491897619896,1
<=50K,<=50K,0.996665949224736,0.0033340507752639445,1
>50K,>50K,0.14724496941769097,0.8527550305823091,1
<=50K,<=50K,0.679695756667253,0.32030424333274693,1
<=50K,<=50K,0.9984620932951835,0.0015379067048165163,1
<=50K,<=50K,0.9998504397542953,0.00014956024570478372,1
<=50K,>50K,0.06630512734196159,0.9336948726580384,0
<=50K,>50K,0.40521057096205454,0.5947894290379455,0
<=50K,<=50K,0.9567867679982992,0.043213232001700845,1
<=50K,<=50K,0.9616170468159779,0.038382953184021976,1
<=50K,<=50K,0.9999944141151985,5.585884801371466e-06,1
<=50K,<=50K,0.9999965856069616,3.414393038321389e-06,1
<=50K,>50K,0.36329473543118224,0.6367052645688177,0
<=50K,<=50K,0.9994025947883104,0.000597405211689639,1
>50K,>50K,0.0019948136160769926,0.998005186383923,1
<=50K,>50K,0.08343524408942349,0.9165647559105766,0
<=50K,<=50K,0.9160269699730477,0.08397303002695228,1
>50K,>50K,0.39740962610710856,0.6025903738928914,1
>50K,<=50K,0.7541292598208339,0.24587074017916613,0
<=50K,<=50K,0.6512421751209753,0.3487578248790247,1
<=50K,<=50K,0.9338640205450119,0.06613597945498809,1
<=50K,>50K,0.0971079095563536,0.9028920904436464,0
>50K,>50K,0.039415270846508504,0.9605847291534915,1
<=50K,<=50K,0.9816597460439268,0.018340253956073273,1
<=50K,>50K,0.05415330012050037,0.9458466998794998,0
>50K,<=50K,0.8527176801716917,0.14728231982830836,0
<=50K,<=50K,0.9758778593623872,0.024122140637612696,1
<=50K,<=50K,0.9999447141719955,5.528582800443749e-05,1
<=50K,<=50K,0.9989005738982858,0.0010994261017141303,1
<=50K,<=50K,0.994789625209671,0.005210374790329157,1
<=50K,<=50K,0.9686043867455584,0.03139561325444158,1
<=50K,>50K,0.2731356842448546,0.7268643157551454,0
<=50K,<=50K,0.9513465054722712,0.04865349452772897,1
<=50K,<=50K,0.9999446880915835,5.5311908416467306e-05,1
<=50K,>50K,0.387682990997762,0.6123170090022381,0
<=50K,<=50K,0.562468880158846,0.437531119841154,1
<=50K,<=50K,0.9999499671500406,5.003284995945457e-05,1
<=50K,>50K,0.2571519256202993,0.7428480743797007,0
<=50K,<=50K,0.9999228321816609,7.716781833919154e-05,1
<=50K,<=50K,0.9970947971649285,0.0029052028350715657,1
>50K,<=50K,0.7683419978086493,0.2316580021913508,0
>50K,>50K,0.2872730514981288,0.7127269485018711,1
<=50K,<=50K,0.999544123092761,0.0004558769072389376,1
>50K,<=50K,0.9664544293451822,0.03354557065481783,0
<=50K,<=50K,0.9992155985288464,0.0007844014711534732,1
>50K,>50K,0.4972747899705249,0.5027252100294751,1
>50K,>50K,0.02478862398905062,0.9752113760109493,1
<=50K,>50K,0.04843240631485321,0.9515675936851468,0
<=50K,<=50K,0.9913280235840424,0.008671976415957568,1
<=50K,>50K,0.2166377566381665,0.7833622433618336,0
<=50K,<=50K,0.6187445556495876,0.38125544435041236,1
<=50K,<=50K,0.9996335019693487,0.00036649803065120774,1
<=50K,>50K,0.4453462622070512,0.5546537377929488,0
>50K,>50K,0.007133726336813708,0.9928662736631864,1
<=50K,<=50K,0.9999563804990043,4.3619500995635735e-05,1
<=50K,<=50K,0.9705167706200755,0.029483229379924574,1
<=50K,<=50K,0.9380628573422614,0.061937142657738704,1
<=50K,<=50K,0.9976446614353559,0.0023553385646439963,1
<=50K,<=50K,0.9997750660223044,0.00022493397769565373,1
<=50K,<=50K,0.999941745942133,5.825405786704566e-05,1
<=50K,<=50K,0.9864414468495055,0.013558553150494408,1
<=50K,<=50K,0.9799559651992965,0.020044034800703596,1
>50K,<=50K,0.9789693683876182,0.021030631612381855,0
>50K,>50K,0.47203417959720345,0.5279658204027966,1
>50K,>50K,0.014468307626899041,0.985531692373101,1
<=50K,<=50K,0.7304356143876214,0.2695643856123786,1
<=50K,<=50K,0.9893967205560897,0.010603279443910154,1
<=50K,>50K,0.0947069791003064,0.9052930208996937,0
<=50K,<=50K,0.9994291950250418,0.0005708049749582613,1
>50K,>50K,0.012624922013100719,0.9873750779868994,1
<=50K,<=50K,0.9947929592346909,0.005207040765309145,1
<=50K,<=50K,0.9950929952764265,0.004907004723573524,1
>50K,>50K,0.0670459142390598,0.9329540857609402,1
<=50K,<=50K,0.999996942933834,3.057066166049342e-06,1
<=50K,<=50K,0.9987425291763384,0.0012574708236614825,1
<=50K,<=50K,0.999956935002776,4.306499722398515e-05,1
>50K,<=50K,0.9371052403204123,0.06289475967958774,0
<=50K,<=50K,0.9999505133169775,4.948668302247597e-05,1
<=50K,<=50K,0.9997362927684541,0.00026370723154590345,1
<=50K,>50K,0.19298047293757054,0.8070195270624294,0
<=50K,>50K,0.45343168881922336,0.5465683111807766,0
<=50K,>50K,0.47840391267934723,0.5215960873206529,0
<=50K,<=50K,0.9364077739834872,0.06359222601651289,1
<=50K,<=50K,0.9584498540842659,0.04155014591573402,1
<=50K,<=50K,0.842706125556002,0.15729387444399803,1
>50K,>50K,0.40374492955809504,0.596255070441905,1
>50K,>50K,0.048348919791419406,0.9516510802085806,1
>50K,>50K,0.1885095675682828,0.8114904324317173,1
<=50K,>50K,0.2438030047801768,0.7561969952198231,0
<=50K,<=50K,0.938217731903723,0.06178226809627685,1
<=50K,<=50K,0.6528259042715153,0.34717409572848473,1
>50K,>50K,0.17106470344683672,0.8289352965531632,1
<=50K,<=50K,0.8528470260918776,0.1471529739081224,1
<=50K,<=50K,0.9952525056558632,0.004747494344136789,1
>50K,>50K,0.023984448391655,0.9760155516083449,1
<=50K,<=50K,0.986389308101894,0.013610691898106033,1
>50K,<=50K,0.9167736983328456,0.0832263016671544,0
<=50K,<=50K,0.995146284872061,0.0048537151279389335,1
<=50K,<=50K,0.9999833523174707,1.6647682529313078e-05,1
>50K,<=50K,0.9888443698380353,0.011155630161964875,0
<=50K,<=50K,0.8314746473245007,0.1685253526754994,1
>50K,>50K,0.23922055921318194,0.7607794407868181,1
>50K,>50K,0.06638558570219531,0.9336144142978048,1
<=50K,<=50K,0.998974958975484,0.001025041024515998,1
<=50K,>50K,0.11822720898936748,0.8817727910106326,0
>50K,>50K,0.05441497169757254,0.9455850283024275,1
<=50K,<=50K,0.9989299414849107,0.0010700585150894143,1
>50K,>50K,0.10531836808029597,0.8946816319197041,1
<=50K,<=50K,0.999418050613779,0.0005819493862209986,1
<=50K,>50K,0.05945018533319793,0.940549814666802,0
>50K,>50K,0.20354071248601693,0.7964592875139831,1
<=50K,<=50K,0.9250324108768765,0.07496758912312348,1
>50K,>50K,0.2758909713904341,0.7241090286095658,1
<=50K,<=50K,0.59853000070527,0.40146999929472993,1
<=50K,<=50K,0.5837784772827092,0.41622152271729085,1
<=50K,<=50K,0.8823859911191339,0.11761400888086604,1
<=50K,>50K,0.11215251133928791,0.8878474886607121,0
<=50K,>50K,0.019376293998419822,0.9806237060015802,0
>50K,>50K,0.008284497950459598,0.9917155020495404,1
<=50K,<=50K,0.9987078738237833,0.001292126176216568,1
>50K,<=50K,0.9881083946210407,0.011891605378959332,0
>50K,>50K,0.00762710945738604,0.992372890542614,1
<=50K,<=50K,0.9999661971164866,3.380288351338744e-05,1
<=50K,<=50K,0.9999860164474135,1.398355258658728e-05,1
>50K,<=50K,0.7716408620881104,0.22835913791188964,0
>50K,>50K,0.2035382008755621,0.7964617991244379,1
<=50K,<=50K,0.8379686197083078,0.16203138029169223,1
>50K,>50K,0.2510927334421856,0.7489072665578144,1
>50K,<=50K,0.9761927587732189,0.02380724122678125,0
<=50K,<=50K,0.9907508614454461,0.009249138554554006,1
<=50K,<=50K,0.9995775302652276,0.0004224697347723348,1
>50K,>50K,0.07189976809313996,0.9281002319068601,1
>50K,>50K,0.10786871157828473,0.8921312884217152,1
<=50K,<=50K,0.9947573379629441,0.005242662037055847,1
<=50K,>50K,0.47118387419656427,0.5288161258034357,0
<=50K,<=50K,0.9891865202167157,0.010813479783284148,1
>50K,>50K,0.021085938281756124,0.978914061718244,1
>50K,>50K,0.2076953646072834,0.7923046353927166,1
<=50K,>50K,0.10100497193208618,0.8989950280679139,0
<=50K,<=50K,0.8612624010275475,0.13873759897245241,1
>50K,>50K,0.13039024504489632,0.8696097549551036,1
<=50K,<=50K,0.9939680141221519,0.006031985877848113,1
<=50K,>50K,0.16827171839658708,0.8317282816034129,0
<=50K,<=50K,0.997620650954234,0.002379349045766106,1
<=50K,<=50K,0.9979087433672933,0.0020912566327066355,1
<=50K,<=50K,0.9938536003419723,0.006146399658027516,1
<=50K,<=50K,0.9899033371580942,0.010096662841905848,1
<=50K,<=50K,0.8210495919225741,0.17895040807742588,1
<=50K,>50K,0.13147899334222882,0.8685210066577712,0
<=50K,<=50K,0.9999791536829733,2.0846317026654904e-05,1
>50K,>50K,0.2866086351406574,0.7133913648593426,1
<=50K,>50K,0.04793307961477288,0.9520669203852271,0
<=50K,<=50K,0.9824422423540806,0.017557757645919464,1
>50K,>50K,0.03590894448690972,0.9640910555130902,1
>50K,>50K,0.021025956826751964,0.978974043173248,1
>50K,<=50K,0.9790082325686692,0.020991767431330802,0
<=50K,<=50K,0.9999635167058954,3.648329410456235e-05,1
<=50K,>50K,0.4463088533189962,0.5536911466810038,0
>50K,>50K,0.1053932852373293,0.8946067147626707,1
<=50K,>50K,0.4637557970396556,0.5362442029603444,0
<=50K,<=50K,0.6340295889799393,0.3659704110200606,1
<=50K,<=50K,0.9987301669372324,0.0012698330627676096,1
<=50K,<=50K,0.9983316466696265,0.0016683533303735471,1
<=50K,<=50K,0.9912913854439077,0.008708614556092223,1
>50K,<=50K,0.6385742232720293,0.3614257767279706,0
<=50K,<=50K,0.9999319764124184,6.802358758173717e-05,1
>50K,>50K,0.14414151078308635,0.8558584892169137,1
<=50K,<=50K,0.998968618171439,0.0010313818285610102,1
<=50K,<=50K,0.9872307195770769,0.012769280422923076,1
>50K,>50K,0.06863030017595188,0.9313696998240482,1
<=50K,<=50K,0.778107367336607,0.22189263266339299,1
>50K,>50K,0.005327174904892927,0.994672825095107,1
<=50K,<=50K,0.9984122018868488,0.0015877981131513085,1
<=50K,<=50K,0.9496353264739776,0.0503646735260224,1
<=50K,<=50K,0.9999071618513045,9.283814869555692e-05,1
<=50K,<=50K,0.9686086900492401,0.03139130995075986,1
<=50K,<=50K,0.6531451853310689,0.34685481466893114,1
>50K,>50K,0.4928082582469387,0.5071917417530614,1
<=50K,<=50K,0.9944373201995715,0.005562679800428507,1
<=50K,<=50K,0.6087575404445714,0.3912424595554287,1
<=50K,<=50K,0.9971593018522327,0.0028406981477672117,1
<=50K,<=50K,0.9997505777569283,0.00024942224307168085,1
<=50K,<=50K,0.9986171293298616,0.0013828706701382956,1
<=50K,>50K,0.2132350676767939,0.7867649323232061,0
<=50K,>50K,0.43323935337242586,0.5667606466275742,0
<=50K,>50K,0.44477908025797314,0.5552209197420268,0
<=50K,<=50K,0.9679441948667923,0.032055805133207736,1
<=50K,>50K,0.19360643170666905,0.8063935682933309,0
<=50K,<=50K,0.984508238411223,0.015491761588776999,1
>50K,>50K,0.12168559742272438,0.8783144025772756,1
<=50K,<=50K,0.9986164674905706,0.0013835325094293995,1
<=50K,>50K,0.45850089980789216,0.5414991001921079,0
<=50K,<=50K,0.9624631081799263,0.037536891820073616,1
<=50K,<=50K,0.79874558968032,0.20125441031968005,1
<=50K,<=50K,0.999921369480173,7.863051982710763e-05,1
<=50K,<=50K,0.9966839840736714,0.0033160159263285614,1
<=50K,>50K,0.13840432137997316,0.8615956786200267,0
<=50K,<=50K,0.9634896865426623,0.03651031345733764,1
<=50K,<=50K,0.9982426816586961,0.0017573183413038419,1
<=50K,<=50K,0.7898479262005472,0.2101520737994528,1
<=50K,<=50K,0.9860707399424625,0.013929260057537524,1
<=50K,<=50K,0.9987804683764514,0.001219531623548478,1
<=50K,>50K,0.28944718131282304,0.7105528186871769,0
>50K,>50K,0.007968765800491618,0.9920312341995083,1
<=50K,<=50K,0.9990728229250209,0.0009271770749791677,1
<=50K,<=50K,0.9999269332402388,7.306675976113092e-05,1
<=50K,<=50K,0.9886084544069518,0.011391545593048199,1
<=50K,<=50K,0.9555996005567403,0.04440039944325968,1
<=50K,>50K,0.3809420937793468,0.6190579062206533,0
<=50K,<=50K,0.6838482310829699,0.3161517689170302,1
<=50K,<=50K,0.9991282363679814,0.000871763632018639,1
<=50K,<=50K,0.9998753693505693,0.00012463064943066103,1
<=50K,<=50K,0.9999667106159771,3.328938402288339e-05,1
<=50K,<=50K,0.9897898508131363,0.01021014918686357,1
<=50K,<=50K,0.9987545849999186,0.0012454150000812073,1
>50K,<=50K,0.6175754801287334,0.38242451987126663,0
>50K,>50K,0.01724436549767609,0.9827556345023238,1
<=50K,<=50K,0.7598488161240768,0.24015118387592324,1
<=50K,>50K,0.41992005730469195,0.580079942695308,0
<=50K,<=50K,0.9990544869282214,0.0009455130717786459,1
<=50K,>50K,0.46886830062101487,0.5311316993789852,0
>50K,>50K,0.11682924555444278,0.8831707544455571,1
<=50K,<=50K,0.9864797003705043,0.013520299629495648,1
<=50K,<=50K,0.6854820771205423,0.31451792287945773,1
<=50K,<=50K,0.9993549054946422,0.0006450945053577276,1
<=50K,<=50K,0.7525631071566214,0.24743689284337858,1
<=50K,<=50K,0.9697206201399798,0.030279379860020206,1
<=50K,<=50K,0.9433011286730734,0.05669887132692677,1
<=50K,<=50K,0.5750259760518001,0.42497402394819994,1
<=50K,<=50K,0.9116875236875776,0.08831247631242252,1
>50K,>50K,0.043960747505119885,0.9560392524948801,1
<=50K,<=50K,0.999385706757956,0.0006142932420440977,1
<=50K,>50K,0.04215850803385796,0.9578414919661421,0
<=50K,>50K,0.10504960321667793,0.894950396783322,0
>50K,<=50K,0.9862852447314974,0.013714755268502599,0
<=50K,<=50K,0.9985415833268699,0.001458416673130123,1
<=50K,>50K,0.4721176697373167,0.5278823302626833,0
<=50K,<=50K,0.9441657916052816,0.05583420839471842,1
<=50K,<=50K,0.781093262682124,0.21890673731787597,1
<=50K,<=50K,0.9685232547579502,0.0314767452420497,1
<=50K,<=50K,0.9985329319061709,0.001467068093829142,1
<=50K,<=50K,0.6308619136569388,0.3691380863430613,1
<=50K,<=50K,0.9977828494085537,0.002217150591446349,1
<=50K,<=50K,0.9822460365556156,0.017753963444384416,1
>50K,>50K,0.041719408726525305,0.9582805912734746,1
>50K,>50K,0.08195128311903714,0.9180487168809628,1
<=50K,>50K,0.13436630057638582,0.8656336994236142,0
<=50K,<=50K,0.9999704875946595,2.9512405340551723e-05,1
<=50K,<=50K,0.7656060622163113,0.23439393778368864,1
>50K,>50K,0.020336424947952167,0.9796635750520479,1
<=50K,<=50K,0.9983184952948306,0.0016815047051693803,1
<=50K,>50K,0.4259235423955141,0.5740764576044858,0
<=50K,<=50K,0.9999655644673529,3.443553264709731e-05,1
>50K,>50K,0.043876659931506065,0.956123340068494,1
<=50K,>50K,0.2202587454432346,0.7797412545567654,0
<=50K,<=50K,0.9922873398756326,0.007712660124367475,1
<=50K,<=50K,0.9980991160648348,0.001900883935165218,1
<=50K,<=50K,0.9999897784349999,1.0221564999959274e-05,1
<=50K,<=50K,0.6123203501729699,0.38767964982703,1
<=50K,>50K,0.0832130542783004,0.9167869457216995,0
<=50K,<=50K,0.9440234571669782,0.055976542833021684,1
<=50K,<=50K,0.7593347160637841,0.2406652839362159,1
<=50K,>50K,0.0745065334685039,0.9254934665314962,0
>50K,>50K,0.03971330644970975,0.9602866935502902,1
<=50K,<=50K,0.9976269301067623,0.0023730698932378272,1
<=50K,<=50K,0.9857226689794073,0.01427733102059268,1
>50K,>50K,0.09378904726093747,0.9062109527390625,1
<=50K,<=50K,0.8720854813618343,0.12791451863816564,1
<=50K,<=50K,0.842667336847116,0.15733266315288386,1
<=50K,<=50K,0.9996133648589202,0.0003866351410797763,1
<=50K,<=50K,0.9989787063569511,0.0010212936430489235,1
>50K,>50K,0.016979009275127323,0.9830209907248726,1
